supplier_id,supplier_name,country,region,country_risk_level,country_risk_weight,category,tier,dependency_level,annual_spend_chf,onboarding_date,charter_signed,made_in_disclosed,traceability_level,env_score,social_score,governance_score,last_update,data_source,audited,audit_date,audit_score,non_compliance_level,action_deadline_days,audited_by_third_party,incident_penalty,esg_fields_present,esg_completeness,env_score_imputed,social_score_imputed,governance_score_imputed,dependency_penalty,tier_penalty,traceability_penalty,charter_penalty,made_in_penalty,audit_penalty,risk_score,risk_class,spend_exposure_class,recommended_action
S0880,Cascade Components,Philippines,Asia,Medium,15,Chemicals,Tier 3,Medium,29538.64,2024-05-31,True,True,Partial,63.19,,60.49,2024-10-16,Third-party Rating,True,2024-04-25,93.36,None,365.0,False,3.0,2,0.6666666666666666,63.19,68.28,60.49,2,8,4,0,0,0.0,59.538000000000004,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0881,Lumen Services,Morocco,Africa,Medium,15,Metals & Minerals,Tier 1,Low,540007.03,2020-07-30,True,True,Full,,48.91,78.69,2025-07-10,Third-party Rating,False,,,,,False,0.0,2,0.6666666666666666,67.95,48.91,78.69,0,0,0,0,0,6.0,50.479200000000006,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0882,Cascade Manufacturing,Turkey,Europe/Asia,Medium,15,Chemicals,Tier 1,Low,106280.74,2020-10-28,False,True,Full,66.95,64.68,64.03,2024-12-05,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,66.95,64.68,64.03,0,0,0,12,0,6.0,61.142399999999995,Medium Risk,Low Spend,Request signature/commitment before continuation
S0883,Novatek Materials,Turkey,Europe/Asia,Medium,15,Components,Tier 1,Low,350265.05,2020-05-13,True,True,Partial,57.21,62.36,75.49,2025-06-10,Internal Assessment,False,,,,,False,0.0,3,1.0,57.21,62.36,75.49,0,0,4,0,0,6.0,53.1304,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0884,Cobalt Partners,Singapore,Asia,Low,5,Facility,Tier 1,Low,671857.32,2023-04-16,True,True,Partial,59.45,89.52,76.77,2025-02-14,Supplier Questionnaire,False,,,,,False,7.0,3,1.0,59.45,89.52,76.77,0,0,4,0,0,2.0,35.579600000000006,Low Risk,Medium Spend,Approved; monitor annually
S0885,Helios Supply,United Arab Emirates,Middle East,Medium,15,IT Services,Tier 3,Low,65345.73,2022-02-05,True,True,Partial,53.06,60.63,64.76,2024-07-15,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,53.06,60.63,64.76,0,8,4,0,0,6.0,66.41799999999999,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0886,Lumen Materials,Turkey,Europe/Asia,Medium,15,Components,Tier 3,Low,338640.33,2017-05-09,True,True,Partial,,60.04,60.18,2025-01-28,Internal Assessment,False,,,,,False,7.0,2,0.6666666666666666,69.185,60.04,60.18,0,8,4,0,0,6.0,67.4546,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0887,Nimbus Group,New Zealand,Oceania,Low,5,Logistics,Tier 3,High,312414.13,2025-07-23,True,True,Limited,67.83,72.06,65.76,2025-09-06,Internal Assessment,True,2025-05-20,62.23,Minor,180.0,True,0.0,3,1.0,67.83,72.06,65.76,5,8,10,0,0,8.9425,65.8329,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0888,Aurora Partners,New Zealand,Oceania,Low,5,IT Services,Tier 1,Low,434324.22,2016-09-08,True,False,Full,67.86,78.52,71.51,2024-05-19,Third-party Rating,False,,,,,False,0.0,3,1.0,67.86,78.52,71.51,0,0,0,0,5,2.0,36.458,Low Risk,Medium Spend,Approved; monitor annually
S0889,Lumen Manufacturing,Philippines,Asia,Medium,15,Tools & Machinery,Tier 2,Low,280917.18,2018-08-13,True,True,Partial,52.08,82.45,65.96,2024-07-12,Internal Assessment,False,,,,,False,0.0,3,1.0,52.08,82.45,65.96,0,4,4,0,0,6.0,53.580400000000004,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0890,Eclipse Services,South Korea,Asia,Low,5,Components,Tier 2,Medium,258590.09,2018-06-20,True,False,Full,68.54,71.76,72.17,2024-07-14,Third-party Rating,False,,,,,False,0.0,3,1.0,68.54,71.76,72.17,2,4,0,0,5,2.0,44.7604,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0891,Eclipse Logistics,Tunisia,Africa,Medium,15,Facility,Tier 2,Low,115415.96,2018-09-19,False,True,Full,,58.82,70.26,2025-04-17,Supplier Questionnaire,True,2024-10-06,73.84,None,365.0,False,0.0,2,0.6666666666666666,67.09,58.82,70.26,0,4,0,12,0,0.0,59.4536,Medium Risk,Low Spend,Request signature/commitment before continuation
S0892,Cascade Logistics,Vietnam,Asia,High,25,Components,Tier 2,Low,408329.95,2023-08-03,True,True,Full,65.02,56.39,70.25,2024-03-26,Supplier Questionnaire,False,,,,,False,12.0,3,1.0,65.02,56.39,70.25,0,4,0,0,0,6.0,67.10839999999999,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0893,Helios Industries,Taiwan,Asia,Low,5,Packaging,Tier 1,Medium,537213.49,2016-08-26,True,True,Partial,64.26,71.97,71.67,2025-03-30,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,64.26,71.97,71.67,2,0,4,0,0,2.0,41.034800000000004,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0894,Zenith Holdings,Singapore,Asia,Low,5,IT Services,Tier 1,Low,131019.46,2020-11-14,True,True,Limited,96.0,78.74,69.89,2024-10-07,Internal Assessment,True,2024-11-16,91.14,Minor,180.0,True,0.0,3,1.0,96.0,78.74,69.89,0,0,10,0,0,7.0,39.0092,Low Risk,Low Spend,Approved; monitor annually
S0895,Lumen Holdings,Indonesia,Asia,High,25,Facility,Tier 3,Medium,15211.77,2019-06-21,True,True,Full,73.73,45.93,,2024-10-26,Third-party Rating,True,2024-02-19,75.29,None,365.0,False,19.0,2,0.6666666666666666,73.73,45.93,67.76,2,8,0,0,0,0.0,73.5004,High Risk,Low Spend,Prioritize for audit and mitigation plan
S0896,Zenith Services,Japan,Asia,Low,5,Metals & Minerals,Tier 1,Medium,726282.02,2024-12-28,True,True,Full,83.17,67.1,69.57,2024-01-19,Internal Assessment,True,2025-03-24,76.76,None,365.0,True,7.0,3,1.0,83.17,67.1,69.57,2,0,0,0,0,0.0,36.21000000000001,Low Risk,Medium Spend,Approved; monitor annually
S0897,Cobalt Components,India,Asia,High,25,Metals & Minerals,Tier 2,Medium,321107.43,2025-05-12,True,True,Limited,64.89,47.8,,2024-03-02,Third-party Rating,True,2025-08-30,52.02,Minor,180.0,True,0.0,2,0.6666666666666666,64.89,47.8,67.18,2,4,10,0,0,11.495,82.4582,High Risk,Medium Spend,Prioritize for audit and mitigation plan
S0898,Vega Manufacturing,India,Asia,High,25,Metals & Minerals,Tier 2,Low,459865.72,2016-07-09,True,True,Limited,57.86,63.06,61.0,2025-10-30,Third-party Rating,True,2024-01-10,64.3,None,365.0,False,0.0,3,1.0,57.86,63.06,61.0,0,4,10,0,0,1.4250000000000007,68.2302,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0899,Orion Partners,Malaysia,Asia,Medium,15,Packaging,Tier 1,High,74605.31,2023-04-21,True,False,Limited,72.36,76.13,64.53,2025-01-06,Supplier Questionnaire,False,,,,,False,7.0,3,1.0,72.36,76.13,64.53,5,0,10,0,5,6.0,66.73760000000001,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0900,Cobalt Manufacturing,Spain,Europe,Low,5,Packaging,Tier 1,High,170546.2,2025-10-21,True,True,Partial,80.54,78.99,72.94,2025-06-14,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,80.54,78.99,72.94,5,0,4,0,0,2.0,36.262,Low Risk,Low Spend,Approved; monitor annually
S0901,Helios Services,France,Europe,Low,5,Facility,Tier 3,Low,199711.44,2017-12-24,False,True,Partial,62.08,53.09,56.83,2024-02-18,Internal Assessment,True,2024-08-09,85.28,None,365.0,True,12.0,3,1.0,62.08,53.09,56.83,0,8,4,12,0,0.0,76.54599999999999,High Risk,Low Spend,Request signature/commitment before continuation
S0902,Alpine Materials,Indonesia,Asia,High,25,Components,Tier 1,Low,131271.87,2021-08-25,True,True,Full,68.36,53.9,75.52,2025-09-06,Supplier Questionnaire,True,2024-08-03,72.53,None,365.0,True,7.0,3,1.0,68.36,53.9,75.52,0,0,0,0,0,0.0,52.732800000000005,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0903,Argent Manufacturing,Spain,Europe,Low,5,Chemicals,Tier 1,High,378188.34,2022-01-30,True,True,Full,85.08,73.48,77.88,2025-05-03,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,85.08,73.48,77.88,5,0,0,0,0,2.0,31.614,Low Risk,Medium Spend,Approved; monitor annually
S0904,Meridian Services,Switzerland,Europe,Low,5,Metals & Minerals,Tier 1,High,556792.44,2019-06-29,True,True,Partial,73.89,70.77,85.91,2025-03-19,Supplier Questionnaire,True,2024-12-27,56.95,None,365.0,True,0.0,3,1.0,73.89,70.77,85.91,5,0,4,0,0,3.2624999999999993,38.524100000000004,Low Risk,Medium Spend,Approved; monitor annually
S0905,Zenith Manufacturing,United Arab Emirates,Middle East,Medium,15,Components,Tier 2,Medium,169103.32,2024-07-01,True,True,Partial,71.18,55.65,59.18,2025-02-12,Supplier Questionnaire,True,2024-06-17,52.5,Minor,180.0,True,0.0,3,1.0,71.18,55.65,59.18,2,4,4,0,0,11.375,68.497,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0906,Novatek Group,Japan,Asia,Low,5,Packaging,Tier 2,Low,72350.61,2021-08-10,True,True,Partial,71.89,53.99,73.08,2024-11-18,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,71.89,53.99,73.08,0,4,4,0,0,2.0,47.6392,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0907,Argent Industries,Turkey,Europe/Asia,Medium,15,Logistics,Tier 3,High,75099.06,2024-08-05,True,True,Limited,64.73,35.1,58.17,2025-07-09,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,64.73,35.1,58.17,5,8,10,0,0,6.0,86.47120000000001,High Risk,Low Spend,Prioritize for audit and mitigation plan
S0908,Vega Partners,Indonesia,Asia,High,25,IT Services,Tier 2,Low,145339.11,2023-03-23,True,True,Full,60.16,45.42,75.64,2024-02-08,Third-party Rating,False,,,,,False,15.0,3,1.0,60.16,45.42,75.64,0,4,0,0,0,6.0,72.7824,High Risk,Low Spend,Prioritize for audit and mitigation plan
S0909,Lumen Partners,Indonesia,Asia,High,25,Facility,Tier 3,Low,121828.59,2021-06-06,True,True,Full,49.34,39.46,62.79,2024-04-23,Supplier Questionnaire,True,2024-04-09,41.8,Major,30.0,True,0.0,3,1.0,49.34,39.46,62.79,0,8,0,0,0,22.05,94.108,High Risk,Low Spend,Immediate corrective action + 30-day follow-up
S0910,Helios Partners,United Kingdom,Europe,Low,5,Consulting,Tier 1,Low,121343.15,2016-10-25,True,True,Partial,62.26,87.42,67.01,2025-02-12,Supplier Questionnaire,False,,,,,False,7.0,3,1.0,62.26,87.42,67.01,0,0,4,0,0,2.0,38.756,Low Risk,Low Spend,Approved; monitor annually
S0911,Alpine Partners,Philippines,Asia,Medium,15,Components,Tier 1,Low,151864.83,2017-08-28,False,True,Full,55.98,38.76,62.88,2024-02-27,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,55.98,38.76,62.88,0,0,0,12,0,6.0,74.95,High Risk,Low Spend,Request signature/commitment before continuation
S0912,Zenith Supply,Turkey,Europe/Asia,Medium,15,Components,Tier 1,High,55347.16,2025-06-13,True,True,Full,70.16,71.52,75.04,2024-07-16,Supplier Questionnaire,True,2025-12-11,83.77,None,365.0,True,0.0,3,1.0,70.16,71.52,75.04,5,0,0,0,0,0.0,40.98440000000001,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0913,Alpine Logistics,Spain,Europe,Low,5,Components,Tier 1,Low,507730.06,2020-08-14,True,True,Full,85.4,47.54,,2025-05-03,Internal Assessment,True,2024-05-21,63.33,Minor,180.0,True,3.0,2,0.6666666666666666,85.4,47.54,69.62,0,0,0,0,0,8.6675,47.86109999999999,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0914,Alpine Components,Tunisia,Africa,Medium,15,Metals & Minerals,Tier 1,High,1180689.16,2020-02-11,True,False,Limited,70.14,56.38,38.91,2024-02-05,Third-party Rating,True,2024-01-07,55.05,Minor,180.0,False,0.0,3,1.0,70.14,56.38,38.91,5,0,10,0,5,10.7375,84.3451,High Risk,High Spend,Prioritize for audit and mitigation plan
S0915,Alpine Services,Canada,Americas,Low,5,Facility,Tier 1,Low,267085.31,2016-08-15,True,True,Full,80.56,,61.38,2024-10-07,Supplier Questionnaire,False,,,,,False,0.0,2,0.6666666666666666,80.56,66.305,61.38,0,0,0,0,0,2.0,36.0296,Low Risk,Medium Spend,Approved; monitor annually
S0916,Eclipse Holdings,India,Asia,High,25,Logistics,Tier 1,Low,844074.78,2021-02-13,True,False,Full,58.71,64.23,67.58,2024-07-17,Supplier Questionnaire,True,2025-09-04,65.56,None,365.0,True,0.0,3,1.0,58.71,64.23,67.58,0,0,0,0,5,1.1099999999999994,56.1036,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0917,Cascade Systems,Japan,Asia,Low,5,Metals & Minerals,Tier 2,Medium,262924.26,2016-07-08,True,True,Partial,68.69,61.88,74.35,2025-01-24,Third-party Rating,False,,,,,False,0.0,3,1.0,68.69,61.88,74.35,2,4,4,0,0,2.0,46.97280000000001,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0918,Nimbus Partners,Vietnam,Asia,High,25,Components,Tier 3,Low,699118.53,2023-11-09,False,True,Partial,64.71,28.49,61.07,2025-08-12,Supplier Questionnaire,True,2025-01-31,71.19,None,365.0,True,10.0,3,1.0,64.71,28.49,61.07,0,8,4,12,0,0.0,94.1928,High Risk,Medium Spend,Request signature/commitment before continuation
S0919,Alpine Manufacturing,India,Asia,High,25,Metals & Minerals,Tier 2,High,290445.35,2017-08-24,True,True,Full,50.74,57.75,64.96,2025-11-14,Supplier Questionnaire,False,,,,,False,10.0,3,1.0,50.74,57.75,64.96,5,4,0,0,0,6.0,76.1556,High Risk,Medium Spend,Prioritize for audit and mitigation plan
S0920,Eclipse Logistics,Mexico,Americas,Medium,15,Logistics,Tier 2,Low,72993.63,2019-04-20,True,True,Partial,55.21,71.12,63.45,2025-07-11,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,55.21,71.12,63.45,0,4,4,0,0,6.0,58.0392,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0921,Argent Partners,France,Europe,Low,5,Metals & Minerals,Tier 1,Low,394981.27,2018-01-17,True,True,Limited,75.91,64.92,65.37,2025-01-01,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,75.91,64.92,65.37,0,0,10,0,0,2.0,46.6088,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0922,Lumen Logistics,Mexico,Americas,Medium,15,Tools & Machinery,Tier 1,Low,1313492.43,2024-10-09,True,False,Limited,55.01,58.11,63.01,2024-10-23,Internal Assessment,True,2025-04-22,90.46,None,365.0,True,0.0,3,1.0,55.01,58.11,63.01,0,0,10,0,5,0.0,64.44,Medium Risk,High Spend,Monitor quarterly; request additional evidence
S0923,Atlas Industries,Singapore,Asia,Low,5,Facility,Tier 1,Medium,128868.91,2025-11-04,True,True,Limited,96.0,58.12,66.14,2025-08-12,Third-party Rating,True,2024-02-02,63.96,Minor,180.0,False,0.0,3,1.0,96.0,58.12,66.14,2,0,10,0,0,8.51,51.9672,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0924,Eclipse Manufacturing,South Korea,Asia,Low,5,Metals & Minerals,Tier 3,Medium,66644.1,2023-09-18,True,True,Full,73.16,71.38,88.51,2025-05-25,Third-party Rating,False,,,,,False,0.0,3,1.0,73.16,71.38,88.51,2,8,0,0,0,2.0,37.39,Low Risk,Low Spend,Approved; monitor annually
S0925,Cascade Systems,Singapore,Asia,Low,5,Components,Tier 1,High,1161181.77,2021-05-20,True,True,Limited,63.44,,73.77,2025-04-11,Supplier Questionnaire,True,2024-02-09,98.0,None,365.0,True,0.0,2,0.6666666666666666,63.44,65.88,73.77,5,0,10,0,0,0.0,50.028400000000005,Medium Risk,High Spend,Monitor quarterly; request additional evidence
S0926,Zenith Industries,India,Asia,High,25,IT Services,Tier 1,Medium,152929.18,2020-12-22,True,True,Full,83.68,67.12,63.58,2025-03-04,Supplier Questionnaire,True,2025-10-10,42.16,Major,30.0,True,0.0,3,1.0,83.68,67.12,63.58,2,0,0,0,0,21.96,67.086,Medium Risk,Low Spend,Immediate corrective action + 30-day follow-up
S0927,Meridian Services,Italy,Europe,Low,5,Packaging,Tier 3,Low,134352.12,2024-03-19,True,True,Full,67.98,54.89,78.76,2024-12-27,Third-party Rating,False,,,,,False,0.0,3,1.0,67.98,54.89,78.76,0,8,0,0,0,2.0,46.5564,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0928,Atlas Industries,United States,Americas,Low,5,Metals & Minerals,Tier 2,Low,166792.46,2019-10-20,True,True,Partial,78.54,64.4,,2024-10-26,Supplier Questionnaire,False,,,,,False,0.0,2,0.6666666666666666,78.54,64.4,67.18,0,4,4,0,0,2.0,43.5012,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0929,Helios Logistics,Mexico,Americas,Medium,15,Packaging,Tier 2,Medium,151463.11,2018-11-14,True,False,Partial,74.19,67.09,54.31,2024-06-23,Third-party Rating,True,2024-03-17,65.45,None,365.0,True,0.0,3,1.0,74.19,67.09,54.31,2,4,4,0,5,1.1374999999999993,59.399100000000004,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0930,Orion Supply,Indonesia,Asia,High,25,Logistics,Tier 1,Low,51502.09,2023-12-03,True,True,Partial,57.61,40.68,59.47,2024-08-22,Supplier Questionnaire,True,2024-10-14,71.23,Minor,180.0,True,0.0,3,1.0,57.61,40.68,59.47,0,0,4,0,0,7.0,73.3168,High Risk,Low Spend,Prioritize for audit and mitigation plan
S0931,Zenith Logistics,Indonesia,Asia,High,25,Metals & Minerals,Tier 1,Low,1602532.23,2023-12-22,True,True,Partial,58.88,50.14,49.36,2024-09-10,Third-party Rating,True,2024-08-19,51.47,Major,30.0,True,0.0,3,1.0,58.88,50.14,49.36,0,0,4,0,0,19.6325,85.04490000000001,High Risk,High Spend,Immediate corrective action + 30-day follow-up
S0932,Meridian Manufacturing,United States,Americas,Low,5,Chemicals,Tier 1,High,617875.39,2019-12-16,True,True,Partial,96.23,77.53,79.6,2025-07-06,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,96.23,77.53,79.6,5,0,4,0,0,2.0,30.3216,Low Risk,Medium Spend,Approved; monitor annually
S0933,Nimbus Logistics,Switzerland,Europe,Low,5,Tools & Machinery,Tier 2,High,514127.45,2017-07-30,True,False,Partial,84.91,59.18,79.83,2024-06-28,Internal Assessment,False,,,,,False,0.0,3,1.0,84.91,59.18,79.83,5,4,4,0,5,2.0,49.7576,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0934,Aurora Group,Italy,Europe,Low,5,IT Services,Tier 1,Low,321971.7,2022-12-15,True,False,Full,69.52,,,2024-07-03,Supplier Questionnaire,False,,,,,False,0.0,1,0.3333333333333333,69.52,64.79,68.87,0,0,0,0,5,2.0,42.33,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0935,Argent Components,Thailand,Asia,Medium,15,Packaging,Tier 1,Low,97261.66,2024-07-25,True,True,Full,81.91,96.05,61.2,2025-09-23,Supplier Questionnaire,True,2025-01-02,67.78,Minor,180.0,True,0.0,3,1.0,81.91,96.05,61.2,0,0,0,0,0,7.555,34.8662,Low Risk,Low Spend,Approved; monitor annually
S0936,Helios Industries,South Korea,Asia,Low,5,Packaging,Tier 1,Low,371004.2,2025-01-20,True,True,Partial,81.99,,66.16,2024-01-12,Third-party Rating,False,,,,,False,0.0,2,0.6666666666666666,81.99,64.11,66.16,0,0,4,0,0,2.0,38.9776,Low Risk,Medium Spend,Approved; monitor annually
S0937,Cobalt Components,China,Asia,High,25,Packaging,Tier 1,Medium,124514.78,2017-11-03,False,True,Full,48.3,39.85,51.02,2025-07-30,Third-party Rating,False,,,,,False,12.0,3,1.0,48.3,39.85,51.02,2,0,0,12,0,6.0,94.5596,High Risk,Low Spend,Request signature/commitment before continuation
S0938,Cobalt Supply,Turkey,Europe/Asia,Medium,15,Chemicals,Tier 2,Low,100163.82,2024-12-07,True,True,Partial,66.79,70.13,57.28,2025-08-09,Third-party Rating,True,2025-08-08,65.94,Major,30.0,True,0.0,3,1.0,66.79,70.13,57.28,0,4,4,0,0,16.015,67.1822,Medium Risk,Low Spend,Immediate corrective action + 30-day follow-up
S0939,Argent Supply,Malaysia,Asia,Medium,15,Packaging,Tier 1,High,121285.87,2020-05-26,True,True,Limited,84.19,70.99,54.05,2025-08-13,Third-party Rating,True,2025-09-11,36.89,Major,30.0,True,0.0,3,1.0,84.19,70.99,54.05,5,0,10,0,0,23.2775,77.26230000000001,High Risk,Low Spend,Immediate corrective action + 30-day follow-up
S0940,Lumen Industries,United Arab Emirates,Middle East,Medium,15,Metals & Minerals,Tier 3,Low,326620.33,2022-02-23,True,True,Full,76.63,66.18,50.48,2025-06-28,Third-party Rating,False,,,,,False,0.0,3,1.0,76.63,66.18,50.48,0,8,0,0,0,6.0,58.168,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0941,Zenith Systems,Thailand,Asia,Medium,15,Metals & Minerals,Tier 2,Low,310305.94,2025-08-31,True,True,Limited,49.04,50.98,72.9,2025-11-09,Third-party Rating,False,,,,,False,0.0,3,1.0,49.04,50.98,72.9,0,4,10,0,0,6.0,70.7988,High Risk,Medium Spend,Prioritize for audit and mitigation plan
S0942,Lumen Industries,Philippines,Asia,Medium,15,Metals & Minerals,Tier 1,Medium,1108184.67,2020-03-04,True,True,Full,67.31,89.16,77.06,2025-10-21,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,67.31,89.16,77.06,2,0,0,0,0,6.0,37.08,Low Risk,High Spend,Approved; monitor annually
S0943,Cascade Components,India,Asia,High,25,Logistics,Tier 1,Low,69569.75,2024-10-24,True,True,Partial,60.91,55.25,71.72,2025-09-17,Supplier Questionnaire,False,,,,,False,3.0,3,1.0,60.91,55.25,71.72,0,0,4,0,0,6.0,63.2948,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0944,Novatek Materials,New Zealand,Oceania,Low,5,Logistics,Tier 2,Low,194877.56,2020-04-09,True,True,Partial,77.54,58.14,71.47,2024-11-15,Third-party Rating,True,2025-05-30,58.1,Minor,180.0,True,0.0,3,1.0,77.54,58.14,71.47,0,4,4,0,0,9.975,52.8874,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0945,Vega Partners,United Arab Emirates,Middle East,Medium,15,Metals & Minerals,Tier 1,Medium,925756.21,2023-03-10,True,True,Partial,61.41,53.26,67.55,2025-03-11,Internal Assessment,True,2025-10-07,70.7,None,365.0,False,6.0,3,1.0,61.41,53.26,67.55,2,0,4,0,0,0.0,57.4352,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0946,Lumen Systems,Singapore,Asia,Low,5,Metals & Minerals,Tier 1,Medium,2842254.9,2024-11-23,True,False,Partial,,67.88,66.09,2024-03-06,Third-party Rating,False,,,,,False,0.0,2,0.6666666666666666,67.95,67.88,66.09,2,0,4,0,5,2.0,48.4232,Medium Risk,High Spend,Monitor quarterly; request additional evidence
S0947,Novatek Systems,Spain,Europe,Low,5,Metals & Minerals,Tier 1,Medium,418304.45,2017-11-15,True,True,Full,59.9,68.35,76.26,2024-04-27,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,59.9,68.35,76.26,2,0,0,0,0,2.0,38.23480000000001,Low Risk,Medium Spend,Approved; monitor annually
